,code
4697,0000000002018010200023
4698,0000000002018010200019
4699,0000000002018010200012
4700,0000000002010111100547
4701,0000000002011042100072
4702,0000000002010111700551
4703,0000000002010111700575
4704,0000000002010111100589
4705,0000000002010111500340
4706,0000000002010111500202
4707,0000000002010111100148
4708,0000000002010111500159
4709,0000000002010111500099
4710,0000000002010111500094
4711,0000000002010111500141
4712,0000000002010111101027
4713,0000000002010111000413
4714,0000000002010110901333
4715,0000000002010111000439
4716,0000000002010111700428
4717,0000000002010111500789
4718,0000000002010110901152
4719,0000000002010110901333
4720,0000000002010111700428
4721,0000000002010111700422
4722,0000000002010110901137
4723,0000000002010111000151
4724,0000000002010111101032
4725,0000000002011052300040
4726,0000000002010111100603
4727,0000000002010110901203
4728,0000000002010111100600
4729,0000000002010111500149
4730,0000000002010112800150
4731,0000000002010111700491
4732,0000000002010111700689
4733,0000000002010111200026
4734,0000000002010111700278
4735,0000000002010111100935
4736,0000000002013013000001
4737,0000000002010111100903
4738,0000000002010111100722
4739,0000000002010111100794
4740,0000000002010111000413
4741,0000000002010110901333
4742,0000000002010110901085
4743,0000000002010111600541
4744,0000000002010111100322
4745,0000000002010111600541
4746,0000000002010111100909
4747,0000000002016033000006
4748,0000000002010111100946
4749,0000000002010111700602
4750,0000000002010111701131
4751,0000000002010111700724
4752,0000000002010111100909
4753,0000000002010111100501
4754,0000000002010121400037
4755,0000000002010121400043
4756,0000000002010111701188
4757,0000000002011052300036
4758,0000000002010111100531
4759,0000000002016033000006
4760,0000000002010111500443
4761,0000000002010111500822
4762,0000000002010111600681
4763,0000000002010111100912
4764,0000000002010111100931
4765,0000000002010111700337
4766,0000000002018050700004
4767,0000000002018052400003
4768,0000000002018052400003
4769,0000000002013031100003
4770,0000000002010111700658
4771,0000000002015121000009
4772,0000000002010111500766
4773,0000000002014012100001
4774,0000000002010111700389
4775,0000000002010111500792
4776,0000000002010111800628
4777,0000000002017120600017
4778,0000000002010111700151
4779,0000000002016042700006
4780,0000000002015090500001
4781,0000000002016041100015
4782,0000000002016042000009
4783,0000000002016041100017
4784,0000000002011052200047
4785,0000000002016032800053
4786,0000000002015072700011
4787,0000000002016020600001
4788,0000000002010111700658
4789,0000000002010111600837
4790,0000000002010111100810
4791,0000000002010111800628
4792,0000000002015121000009
4793,0000000002014052300010
4794,0000000002016012100001
4795,0000000002017120600017
4796,0000000002010112900031
4797,0000000002010111700147
4798,0000000002010111000842
4799,0000000002010120100112
4800,0000000002010120100112
4801,0000000002010120100106
4802,0000000002010112200058
4803,0000000002010112200073
4804,0000000002016041300005
4805,0000000002016041300006
4806,0000000002016041300009
4807,0000000002016041300003
4808,0000000002016041300008
4809,0000000002016041300004
4810,0000000002016041300007
4811,1110000002016042800009
4812,0000000002010111000397
4813,0000000002010111000512
4814,0000000002010111100360
4815,0000000002010111000483
4816,0000000002010111701147
4817,0000000002010111100825
4818,0000000002010111601092
4819,0000000002010111500605
4820,0000000002010112900265
4821,0000000002010112900231
4822,0000000002010113000006
4823,0000000002010112900246
4824,0000000002010112900199
4825,0000000002010112900198
4826,0000000002010112900197
4827,0000000002010112900222
4828,0000000002010112900235
4829,0000000002010112900247
4830,0000000002010112900233
4831,0000000002010113000113
4832,0000000002010111900074
4833,0000000002010112200073
4834,0000000002010111601167
4835,0000000002010111200155
4836,0000000002010111701147
4837,0000000002010111200208
4838,0000000002010111200073
4839,0000000002010111600016
4840,0000000002016062400011
4841,0000000002016062400012
4842,0000000002016062400013
4843,0000000002010112600282
4844,0000000002010112200086
4845,0000000002010111701035
4846,0000000002010111800131
4847,0000000002010112200077
4848,0000000002010112700270
4849,0000000002010112600269
4850,0000000002010112700001
4851,0000000002010112700214
4852,0000000002010112900222
4853,0000000002010112900265
4854,0000000002010113000004
4855,0000000002010112900247
4856,0000000002013071700003
4857,0000000002013122500003
4858,0000000002015081200034
4859,0000000002015101900006
4860,0000000002010112600180
4861,0000000002010112600222
4862,0000000002010112700286
4863,0000000002010112600305
4864,0000000002010112700035
4865,0000000002010112600269
4866,0000000002010112700086
4867,0000000002010112600282
4868,0000000002010112600279
4869,0000000002010112600180
4870,0000000002010112600288
4871,0000000002010112700285
4872,0000000002010112600265
4873,0000000002010112600021
4874,0000000002010112700266
4875,0000000002010112600241
4876,0000000002010112700072
4877,0000000002010112600334
4878,0000000002010112600196
4879,0000000002010112700076
4880,0000000002010112700051
4881,0000000002010112700076
4882,0000000002010112700137
4883,0000000002010112700266
4884,0000000002016060700010
4885,0000000002016060700013
4886,0000000002016060300001
4887,0000000002016060700007
4888,0000000002010112600288
4889,0000000002010112700081
4890,0000000002010112600169
4891,0000000002010112600305
4892,0000000002010112600241
4893,0000000002010112600269
4894,0000000002010112600222
4895,0000000002010112700292
4896,0000000002010112700285
4897,0000000002010112600185
4898,0000000002010112600021
4899,0000000002010112600279
4900,0000000002010111700037
4901,0000000002010111200173
4902,0000000002010111701181
4903,0000000002010111200278
4904,0000000002010111800594
4905,0000000002010111601167
4906,0000000002010112200058
4907,0000000002010111100663
4908,0000000002010112800017
4909,0000000002010112900137
4910,0000000002010112800095
4911,0000000002010112800129
4912,0000000002010111100848
4913,0000000002010111701075
4914,0000000002010111200155
4915,0000000002010111600619
4916,0000000002010112700286
4917,0000000002010112700220
4918,0000000002010112700270
4919,0000000002010112600235
4920,0000000002010112600334
4921,0000000002010112700035
4922,0000000002010112700090
4923,0000000002016060700019
4924,0000000002016032800056
4925,0000000002016060700013
4926,0000000002016060300001
4927,0000000002016060700021
4928,0000000002010112800054
4929,0000000002010112800136
4930,0000000002010112800028
4931,0000000002010112800089
4932,0000000002016062100007
4933,0000000002016062100006
4934,0000000002016062100005
4935,0000000002010112900236
4936,0000000002015052800021
4937,0000000002015052800023
4938,0000000002013071700006
4939,0000000002013122500001
4940,0000000002010112800092
4941,0000000002010112800039
4942,0000000002010112800134
4943,0000000002010112800136
4944,0000000002010113000055
4945,0000000002011123100003
4946,0000000002012071000001
4947,0000000002010112900268
4948,0000000002010112800008
4949,0000000002015052800021
4950,0000000002013122500003
4951,0000000002012081500021
4952,0000000002010112900001
4953,0000000002010112800030
4954,0000000002010112800080
4955,0000000002010112800089
4956,0000000002013102500005
4957,0000000002014111400010
4958,0000000002010102700042
4959,0000000002016062100007
4960,0000000002010112800054
4961,0000000002010112800129
4962,0000000002010112800090
4963,0000000002010112800083
4964,0000000002016062400011
4965,0000000002016062400015
4966,0000000002016062400010
4967,0000000002016062400012
4968,0000000002011123100004
4969,0000000002012071000001
4970,0000000002010112900233
4971,0000000002010112900235
4972,0000000002010112700081
4973,0000000002010112600279
4974,0000000002010112600021
4975,0000000002010112600054
4976,0000000002010112700086
4977,0000000002010112600282
4978,0000000002010112400157
4979,0000000002010112600288
4980,0000000002011123100003
4981,0000000002010113000113
4982,0000000002010112900197
4983,0000000002010113000009
4984,0000000002010112900002
4985,0000000002010112800065
4986,0000000002010112800087
4987,0000000002010112900036
4988,0000000002010112800070
4989,0000000002010112200024
4990,0000000002012072700003
4991,0000000002010112200012
4992,0000000002010112700001
4993,0000000002010112700214
4994,0000000002010112600376
4995,0000000002010112600042
4996,0000000002010111200142
4997,0000000002010111601167
4998,0000000002010111800460
4999,0000000002010111100663
5000,0000000002015121700010
5001,0000000002016051700008
5002,0000000002016060700020
5003,1110000002016042800012
5004,0000000002010111200057
5005,0000000002010110600037
5006,0000000002010111500729
5007,0000000002010111200194
5008,0000000002010111600478
5009,0000000002010111000975
5010,0000000002010111200052
5011,0000000002010111900140
5012,0000000002010111100723
5013,0000000002010111200167
5014,0000000002010111100825
5015,0000000002010111100800
5016,0000000002015081200034
5017,0000000002012081500029
5018,0000000002013071700003
5019,0000000002015052700010
5020,0000000002010111701075
5021,0000000002010111601092
5022,0000000002010111701181
5023,0000000002010111600619
5024,0000000002010112800164
5025,0000000002010112800080
5026,0000000002010112800018
5027,0000000002010112700319
5028,0000000002010112900006
5029,0000000002010112800014
5030,0000000002010112800063
5031,0000000002010112900155
5032,0000000002016051700008
5033,0000000002016071200001
5034,0000000002016060700020
5035,0000000002015121700010
5036,0000000002010111000136
5037,0000000002010111000483
5038,0000000002010111100474
5039,0000000002010111100247
5040,0000000002010112800042
5041,0000000002010112900081
5042,0000000002010112900109
5043,0000000002010112800070
5044,0000000002010111000975
5045,0000000002010111500729
5046,0000000002010111200133
5047,0000000002010112200012
5048,0000000002010111100504
5049,0000000002010102800090
5050,0000000002010113000207
5051,0000000002010111600478
5052,0000000002010112800030
5053,0000000002010112900036
5054,0000000002010112800042
5055,0000000002010112800041
5056,0000000002010112900105
5057,0000000002010112800076
5058,0000000002010112800112
5059,0000000002010112900008
5060,0000000002010110600037
5061,0000000002010111200052
5062,0000000002016071500005
5063,0000000002016071500001
5064,0000000002016071300030
5065,0000000002016071500006
5066,0000000002016071800006
5067,0000000002016071800008
5068,0000000002016041300008
5069,0000000002016041300004
5070,0000000002016041300007
5071,1110000002016042800011
5072,0000000002010112800028
5073,0000000002010112800089
5074,0000000002010112800022
5075,0000000002010112900001
5076,0000000002017062900002
5077,0000000002017062900001
5078,0000000002017052700007
5079,0000000002016122300001
5080,0000000002016101000003
5081,0000000002016101000004
5082,0000000002010111900164
5083,0000000002016101000030
5084,0000000002017070600003
5085,0000000002017071800003
5086,0000000002017071800005
5087,0000000002010111100908
5088,0000000002016101000026
5089,0000000002016101000004
5090,0000000002010111900164
5091,0000000002016101000041
5092,0000000002016101000024
5093,0000000002016101000030
5094,0000000002017112300003
5095,0000000002017112300002
5096,0000000002016101000042
5097,0000000002016112300002
5098,0000000002017010300007
5099,0000000002016101000008
5100,0000000002010112300261
5101,0000000002010111200035
5102,0000000002010111500519
5103,0000000002010112300232
5104,0000000002010112300235
5105,0000000002010111500522
5106,0000000002010111100940
5107,0000000002016120100009
5108,0000000002010111200018
5109,0000000002010112300183
5110,0000000002010112300203
5111,0000000002010111500506
5112,0000000002010111200035
5113,0000000002010112300173
5114,0000000002010111600507
5115,0000000002017070600004
5116,0000000002017071200003
5117,0000000002017070600006
5118,0000000002017070600003
5119,0000000002017070600005
5120,0000000002017071800003
5121,0000000002017071800005
5122,0000000002017071800004
5123,0000000002010111100339
5124,0000000002012072500025
5125,0000000002016020100010
5126,0000000002013090600009
5127,0000000002016042000019
5128,0000000002017010400005
5129,0000000002010111000384
5130,0000000002017010400003
5131,0000000002017010400004
5132,0000000002017071800005
5133,0000000002017071800004
5134,0000000002018052400005
5135,0000000002018052400006
5136,0000000002010111700168
5137,0000000002016020100010
5138,0000000002017090400001
5139,0000000002011080100007
5140,0000000002014010300004
5141,0000000002010111600211
5142,0000000002010111800645
5143,0000000002015122800006
5144,0000000002010111700017
5145,0000000002010111600060
5146,0000000002014122400012
5147,0000000002010111600061
5148,0000000002015072700021
5149,0000000002014052000018
5150,0000000002015072700029
5151,0000000002010120200038
5152,0000000002010111100478
5153,0000000002015072400006
5154,0000000002013121800005
5155,0000000002015072700027
5156,0000000002016041100020
5157,0000000002010112200029
5158,0000000002010111601258
5159,0000000002016101000002
5160,0000000002010111600862
5161,0000000002010111500540
5162,0000000002012072300014
5163,0000000002016041100008
5164,0000000002010112600427
5165,0000000002010111500540
5166,0000000002010120200038
5167,0000000002015072700021
5168,0000000002010111700110
5169,0000000002010111701276
5170,0000000002016032800058
5171,0000000002010111600073
5172,0000000002015052500084
5173,0000000002015072700022
5174,0000000002015072700010
5175,0000000002010111601117
5176,0000000002015072700019
5177,0000000002010112000017
5178,0000000002010111800559
5179,0000000002010111800490
5180,0000000002010111000828
5181,0000000002010111700335
5182,0000000002013050700013
5183,0000000002010111800645
5184,0000000002015072700009
5185,0000000002013031100004
5186,0000000002015092500003
5187,0000000002010111800412
5188,0000000002010112800139
5189,0000000002010111500394
5190,0000000002010110901131
5191,0000000002010111700390
5192,0000000002010102700090
5193,0000000002010111600086
5194,0000000002013062800002
5195,0000000002010111800483
5196,0000000002015072700014
5197,0000000002010111900248
5198,0000000002015122800004
5199,0000000002010111601117
5200,0000000002016041100018
5201,0000000002015092500003
5202,0000000002010111601161
5203,0000000002015072700007
5204,0000000002014122400012
5205,0000000002013121800005
5206,0000000002010111700017
5207,0000000002015072700027
5208,0000000002010112600015
5209,0000000002010111100478
5210,0000000002015072700013
5211,0000000002015072400006
5212,0000000002010112400141
5213,0000000002010120200038
5214,0000000002010111600862
5215,0000000002016101000002
5216,0000000002010110901131
5217,0000000002010112000017
5218,0000000002010112200296
5219,0000000002015072700019
5220,0000000002016032800052
5221,0000000002013050700013
5222,0000000002015122800006
5223,0000000002010111000828
5224,0000000002010112200029
5225,0000000002012072300014
5226,0000000002015052500084
5227,0000000002015072700010
5228,0000000002010111600086
5229,0000000002013062800002
5230,0000000002010111800483
5231,0000000002010110901131
5232,0000000002010111600266
5233,0000000002015072700013
5234,0000000002010112600015
5235,0000000002013121800005
5236,0000000002010102700094
5237,0000000002015072700019
5238,0000000002010111500394
5239,0000000002010111200095
5240,0000000002015072700027
5241,0000000002010111700017
5242,0000000002010111600060
5243,0000000002010111000263
5244,0000000002010112000121
5245,0000000002010111000861
5246,0000000002010111700989
5247,0000000002012011000008
5248,0000000002016041100008
5249,0000000002010111500540
5250,0000000002010120200038
5251,0000000002012072300014
5252,0000000002010111700277
5253,0000000002010111500500
5254,0000000002010112200296
5255,0000000002010111500317
5256,0000000002010111000325
5257,0000000002010110901131
5258,0000000002012090400007
5259,0000000002010111100973
5260,0000000002012011000008
5261,0000000002012101100008
5262,0000000002013081900005
5263,0000000002010102700217
5264,0000000002016101000008
5265,0000000002017010300007
5266,0000000002010111500506
5267,0000000002010111200018
5268,0000000002015092500003
5269,0000000002010111601161
5270,0000000002013090600007
5271,0000000002010111500828
5272,0000000002010111000332
5273,0000000002010111200095
5274,0000000002010111600741
5275,0000000002015072700012
5276,0000000002010112000121
5277,0000000002010111500098
5278,0000000002010111700293
5279,0000000002010111700720
5280,0000000002012101100009
5281,0000000002010112000041
5282,0000000002010111000316
5283,0000000002010102800109
5284,0000000002010111000316
5285,0000000002010102800109
5286,0000000002010112000041
5287,0000000002012072500025
